nu	chi	eig_abs	sin_angle	res_gradient_normalised	res_max_normalised
4.10502128412	0.7	8.09429025079e-05	0.0008208903973560809	1.435720280945371e-10	1.7489792615062017e-07
4.10502128412	0.766666666667	7.3091182111e-05	0.0007753427961266718	1.0777268511722878e-11	1.3900004508661302e-08
4.10502128412	0.833333333333	6.72702137548e-05	0.0007591352053079582	6.818297958282935e-11	8.98166480833537e-08
4.10502128412	0.9	7.22099879778e-07	8.913472430043432e-06	8.74625919067741e-11	9.81240393047897e-06
5.6345382277	0.1	0.000111669849962	0.0010084058146233124	1.1620966067358635e-11	1.1524096514435993e-08
5.6345382277	0.166666666667	0.000119749153509	0.001077499102646797	9.060920514804162e-10	8.409206906095011e-07
5.6345382277	0.233333333333	9.75585739834e-05	0.0008769495132551356	2.0532855174575637e-10	2.3413948074169077e-07
5.6345382277	0.3	0.000124424722736	0.0011205441886648268	1.6174243067868747e-10	1.4434273004892916e-07
5.6345382277	0.366666666667	0.000107000667892	0.0009683921152248671	6.11488662073945e-10	6.314473780406125e-07
5.6345382277	0.433333333333	0.000164021979533	0.001497311828248414	4.142007606579791e-10	2.7662951581860117e-07
5.6345382277	0.5	8.46507585263e-05	0.0007824346935630492	6.912538744848622e-11	8.834652657553208e-08
5.6345382277	0.566666666667	0.000127986157673	0.001204184711319976	3.0619974507185443e-10	2.542796502339307e-07
5.6345382277	0.633333333333	8.69618965649e-05	0.0008378617253153987	3.433088059712117e-10	4.0974398948941006e-07
5.6345382277	0.7	5.6107141725e-05	0.000558151154780184	3.9467695397115493e-10	7.071143211104949e-07
5.6345382277	0.766666666667	7.28940164589e-05	0.0007576515881057591	2.340180198149596e-10	3.0887286912449983e-07
5.6345382277	0.833333333333	6.31647981482e-05	0.000698301428541536	2.594917472910992e-11	3.716041913164182e-08
5.6345382277	0.9	1.39607484549e-05	0.00016947420339912358	3.337156282476686e-11	1.9691230632253287e-07
7.73394797299	0.1	0.000247058664205	0.0022262814537502233	2.7396308543735344e-10	1.230586029344386e-07
7.73394797299	0.166666666667	0.000201012101866	0.0018021876410862457	5.767936965221775e-10	3.20051965384982e-07
7.73394797299	0.233333333333	0.000140562626317	0.0012570623776288357	3.009520447013458e-10	2.394089983577616e-07
7.73394797299	0.3	0.000178676549286	0.0015985701164842787	1.8134781281974387e-10	1.1344376511840503e-07
7.73394797299	0.366666666667	3.08267479812e-05	0.00027670153005887675	1.4247261296302953e-10	5.148963684180355e-07
7.73394797299	0.433333333333	0.000152267492558	0.0013767558132377412	2.304334567888277e-10	1.673742391883665e-07
7.73394797299	0.5	4.16192033614e-09	3.845949262400483e-08	4.160768342760006e-10	0.010818573150294306
7.73394797299	0.566666666667	6.73719659962e-05	0.0006261160816997991	3.4319638596400853e-10	5.481353953284325e-07
7.73394797299	0.633333333333	9.29828001331e-05	0.0008841516124399149	5.102624711904318e-11	5.7712097627010854e-08
7.73394797299	0.7	5.95060495914e-05	0.000583769041458936	2.1798070127207472e-11	3.73402297469055e-08
7.73394797299	0.766666666667	6.7937936811e-05	0.0006961070579382493	2.2073725278883882e-10	3.1710244892879697e-07
7.73394797299	0.833333333333	1.83899797872e-05	0.00020045829319394152	1.0574940785215896e-10	5.275382034199374e-07
7.73394797299	0.9	4.0732787758e-05	0.000489540421524915	9.476258582094787e-11	1.9357455137644833e-07
10.6155906361	0.1	0.000180868771882	0.001626944466359937	7.274925799592447e-11	4.471526609982481e-08
10.6155906361	0.166666666667	2.56782698145e-06	2.295132122642073e-05	2.9190494289810015e-10	1.2718275670968369e-05
10.6155906361	0.233333333333	5.16402254291e-09	4.6080040264039836e-08	9.227258842702425e-11	0.002002441575534655
10.6155906361	0.3	9.17037405493e-05	0.0008160648621567279	2.527176280054261e-10	3.096783598028399e-07
10.6155906361	0.366666666667	9.99567986618e-05	0.0008916378109409987	2.9518544788253694e-10	3.310598140415446e-07
10.6155906361	0.433333333333	9.2955827995e-05	0.0008342044149807461	1.0236958007819669e-10	1.227152221204193e-07
10.6155906361	0.5	0.000116946390198	0.0010605076824152157	1.2474422644407542e-10	1.176268956015303e-07
10.6155906361	0.566666666667	0.000101591436192	0.0009357962451497347	2.980394276186332e-10	3.184874209974372e-07
10.6155906361	0.633333333333	8.15484767008e-05	0.0007681609148805121	2.1234954019275385e-10	2.7643887638540545e-07
10.6155906361	0.7	3.6824391789e-05	0.00035787252857391366	3.217931650561242e-10	8.991837577990071e-07
10.6155906361	0.766666666667	4.02206772262e-05	0.0004085245327534264	2.434645648076124e-10	5.959603406714757e-07
10.6155906361	0.833333333333	3.26178514454e-05	0.00035320836492622453	1.1351692708014216e-10	3.2138799177038945e-07
10.6155906361	0.9	3.0251851612e-05	0.000362455206428144	3.2632313682930426e-11	9.00313007074978e-08
14.5709235371	0.1	6.49064112486e-05	0.0005830246338105248	2.2135094970455345e-10	3.7965968651761895e-07
14.5709235371	0.166666666667	0.000207436182403	0.0018501676842201042	8.096262703470297e-10	4.375961580413773e-07
14.5709235371	0.233333333333	0.000235038659424	0.0020869332379005144	5.647569563048992e-10	2.706156542127719e-07
14.5709235371	0.3	0.000165266654389	0.0014648916190627577	4.5186925330840395e-11	3.084659966841174e-08
14.5709235371	0.366666666667	0.00012450359059	0.0011052652339423887	4.371970870934107e-12	3.955585262860076e-09
14.5709235371	0.433333333333	0.00018053889344	0.0016114530859568225	6.749453926015195e-11	4.1884271933412285e-08
14.5709235371	0.5	5.20304243502e-05	0.00046888943083618384	7.791529698989388e-11	1.6616984499687382e-07
14.5709235371	0.566666666667	9.41754410336e-05	0.0008619264513562128	5.147652209324096e-10	5.972263876139822e-07
14.5709235371	0.633333333333	7.23845213319e-05	0.0006775272239571846	1.1232626342070629e-10	1.6578853339980048e-07
14.5709235371	0.7	5.02433783983e-05	0.0004855869869857636	7.84982363480894e-11	1.61656383823957e-07
14.5709235371	0.766666666667	3.06870310038e-05	0.00031046604703294554	2.524983479619747e-10	8.132881207946728e-07
14.5709235371	0.833333333333	4.85324209371e-05	0.0005253217810992275	6.706655735719168e-11	1.2766757399028069e-07
14.5709235371	0.9	3.34826400413e-05	0.00040331195287584783	5.220017174538907e-11	1.29428757608021e-07
20.0	0.1	0.000157007910596	0.001408939666455841	1.7389807914978274e-10	1.2342478765412276e-07
20.0	0.166666666667	0.000162274990611	0.0014448262925773733	1.7675826600652052e-10	1.2233875123273285e-07
20.0	0.233333333333	0.000195376959204	0.0017305336772815124	1.0187813639432836e-10	5.887093544135371e-08
20.0	0.3	2.36153138692e-05	0.0002086494773203476	5.65091129164862e-10	2.7083202219075098e-06
20.0	0.366666666667	5.87193464824e-08	5.18838339703148e-07	4.5221345539893465e-10	0.0008708293510220421
20.0	0.433333333333	0.000151432200408	0.0013460153991422556	6.728096615659565e-10	4.998526210688448e-07
20.0	0.5	9.96196066691e-05	0.0008938748852239128	3.832702246870617e-12	4.287739045169098e-09
20.0	0.566666666667	0.000133620452176	0.0012176009912316613	4.617460739135417e-10	3.7922595508103843e-07
20.0	0.633333333333	7.26643765187e-05	0.0006773889270289084	8.932722139328519e-11	1.3186989932875202e-07
20.0	0.7	4.64193579243e-05	0.00044730951668237295	1.6970647192302377e-10	3.793938326680617e-07
20.0	0.766666666667	4.77683305671e-05	0.0004830638423128326	7.907945731919915e-11	1.6370391953776186e-07
20.0	0.833333333333	3.83658837936e-05	0.0004169896985301002	1.0158073374979205e-10	2.436048405087903e-07
20.0	0.9	2.94459720566e-05	0.0003594803639743222	1.6806192123418236e-10	4.675134946903165e-07
