name	p_kappa_a	p_rho_A	p_alpha_g	p_alpha_n	tr_max	fold_is_j_max	j_lo	j_crit	j_at_first_cross	cross
draw844	0.0643733020568	0.0392093523932	7.13646901807	0.904269539049	-0.4260901409684521	1.0	0.0004163914326626	0.0618233189581979		0
draw846	2.2170335773	7.10248895905	0.0627585240199	0.00348538220983	-0.0040184856218483	1.0	0.0024422530184145	0.0326166131978592		0
draw848	9.1398479162	0.716434055192	0.0243563455944	0.106639776134	-0.4142771096519692	1.0	0.0144797030556992	0.2375591815946266		0
draw849	2.04129900625	0.464451719778	0.0136700594652	0.610197339367	-0.2291763319006227	1.0	0.0078966056533914	0.1025841045654304		0
draw852	0.256474999407	0.273542892125	0.167503073942	0.00378732613492	-0.0644400293497294	1.0	0.0004015389439828	0.0292514641504969		0
draw855	1.54145145382	0.0173245421638	27.093957131	0.639915427794	-0.0725361022351637	1.0	0.0028326153459096	0.01736333439269		0
draw856	0.600202557365	0.878425203065	0.0572412720082	1.72505376107	-0.104584141729942	1.0	0.0215551235803758	0.1392096808762424		0
draw860	7.10173333393	0.652019906771	6.21529565413	8.84293497113	-0.1837334992668056	1.0	0.0095109948516187	0.0547791446007989		0
draw861	0.0654778013625	0.543664446733	0.0895690470678	0.00789862427225	0.0001163483490095	1.0	0.0024143227039922	0.1484107639572541	0.1484054309292146	1
draw863	0.0245998207459	0.0255716551809	0.0225950331634	0.376103485705	-0.2579177923595412	1.0	0.0002341534221872	0.1064451972669024		0
draw864	0.029208328155	2.56868707448	0.0625504914385	1.64438818525	-1.0298005797176817	1.0	0.0142334038436431	0.3862536457832093		0
draw865	0.165265503078	7.39908013231	0.108426898305	2.37097010685	-1.690481088875275	1.0	0.0068695701474066	0.5121373909107866		0
draw867	0.187429127237	0.431175742138	0.0354415574312	0.691869962841	-0.4684994113897213	1.0	0.0037824781922018	0.1878340475160825		0
draw869	2.26362221688	0.0139832053126	15.7638515816	0.00672335804266	-0.0382032074199172	1.0	0.0032166489381978	0.0144078439871999		0
draw873	0.0363236557467	0.147219204747	0.212729488177	0.633087446895	-0.2115658229682318	1.0	0.0061411380901373	0.0200060310689838		0
draw874	0.149802199064	0.0137647356309	0.398076201318	0.350394756439	-0.1241778836460113	1.0	0.0093548743341834	0.0694885292313826		0
draw875	2.13905676573	0.0231000107964	0.158780981108	0.00114385007355	-0.0680307122560615	1.0	0.0329330540038484	0.1116695655472706		0
draw877	0.0386013963134	0.189537673342	1.28442782421	0.183526875407	-0.1405748014721168	1.0	0.0091188819499311	0.0785109360172074		0
draw878	0.0374177762124	1.52729733896	9.56100560148	0.00761986612285	0.1119126681228316	0.0	0.1856502017269987	0.185648479882848	0.1922911484677113	0
draw879	0.714779608918	0.0236206791722	34.1097365499	0.00298192051455	-0.1622071537737447	1.0	0.0030225299368909	0.0030323490789668		0
draw881	0.0118512771703	0.404801382573	0.0347772223235	2.61634556384	-0.7162417965243983	1.0	0.0009461449653566	0.1140286741549453		0
draw882	1.74465445094	0.305784484016	0.268474486807	1.44911235252	-0.4698893078494103	1.0	0.0096137655497689	0.1786588565878586		0
draw883	2.34959372233	0.0295652007849	0.850614260303	0.0548356145678	-0.0600231130387152	1.0	0.0460886904907467	0.2858772130718578		0
draw886	0.162696866755	0.131063010529	8.85898185435	0.950285031892	-0.0429226672472111	1.0	0.0374724267674598	0.2192906726622469		0
draw889	0.909660395775	3.68178853237	3.32919655048	0.923237752162	-0.5247993606025199	1.0	0.0006992177207237	0.201468993670117		0
draw890	0.250076327715	0.0279057285323	5.71464736231	0.345286582008	-9.829748278867994	1.0	0.0056563092297252	0.0757668948632083		0
draw893	1.8211714998	3.12898413207	0.426454434478	2.98616745909	-0.5742851950346693	1.0	0.0001427122205617	0.0745284502121305		0
draw896	0.39638180832	2.31980111705	0.13149999798	2.60398999054	-0.9512895749374366	1.0	0.0238976664283074	0.4339630207118738		0
draw897	0.665684289686	0.0473181555487	28.6455495991	0.0375003805246	-1.90517042466369	1.0	0.007292265486413	0.0172958113840512		0
draw898	6.06104077397	0.0126663700784	2.38020189663	0.0465695798959	-0.0701973568557589	1.0	0.0014188814892031	0.0215233962436123		0
draw903	2.27532823534	0.0839441969276	0.109688205446	0.967325314293	-0.1099937479933656	1.0	0.0049358688099789	0.0462303998119446		0
draw905	0.014190602339	8.10537373189	1.9442031652	0.861264260997	-1.2642210300274128	1.0	0.0130992198802105	1.335242681274484		0
draw908	0.0967356206393	0.0201602206317	6.08747611068	0.235165729775	-5.431488203182076	1.0	0.0013216966030829	0.1372854636206313		0
draw912	1.19902772083	0.255979480196	0.0234067398481	3.16852596401	-0.5929228360892357	1.0	0.0003726975053169	0.1749948903240205		0
draw915	6.71015520242	3.30455410822	0.0524141473261	1.8352958881	-7.903138795580984	1.0	0.0200489514948851	0.9464285586641348		0
draw919	0.718817700584	3.57839815817	0.0224606874755	0.00934858210568	-0.0857614388294807	1.0	0.034103765117017	0.2445141007796746		0
draw920	0.0894988499547	6.11026152133	2.67276378483	8.14175683933	-0.4023643502428879	1.0	0.0010212683156914	0.2090541927610831		0
draw923	0.224667398927	0.186692205691	42.2705735909	0.00405077543992	-1.520322305176866	1.0	0.0722552523664432	0.1084526777125798		0
draw925	0.151701943061	9.12381801207	22.8294460432	4.16192084569	-0.5527015623941773	1.0	0.0231038810987696	1.2315966401838194		0
draw927	5.91891693116	0.0402960936773	13.8347654024	0.00164732993627	-0.3857624510127541	1.0	0.001665880808196	0.004290520661529		0
draw930	0.0164699761047	0.0583272957712	0.0149992783997	0.00866462709952	-1.823663997190745	1.0	0.0121519231623148	0.0303518894786197		0
draw931	0.219618998718	0.964212044199	0.726485266698	0.0201341416858	-0.1807527323451896	1.0	0.0701818690772166	0.3233210898938847		0
draw932	0.0238363229527	2.08448590014	0.248103529787	5.65053355935	-0.8415141075028635	1.0	0.0004107783208039	0.1636601716881306		0
draw933	6.81696282786	1.21284837449	22.4939673365	0.786200825673	-0.6136066665046487	1.0	0.0015964087010098	0.0031523361770201		0
draw934	7.47206983982	3.72681367387	1.4106769174	0.380951722479	-0.3953141134433652	1.0	3.797963618486263e-05	0.2423758040248114		0
draw935	2.77702806046	0.177349892348	10.9793174469	2.25614534211	-0.4676113577493853	1.0	0.0192862457574801	0.2698991009065836		0
draw937	1.95439745096	2.19027033566	1.90982530409	0.0176669111532	-0.1259623212695298	1.0	0.0062241633971827	0.0267713861787905		0
draw939	0.348992103387	0.92502093764	0.229246946788	0.461399540339	-0.1670619619101673	1.0	0.0154299647300519	0.1640102362630474		0
draw941	0.104695375166	0.111881101065	0.0196067348915	0.0107409296571	-0.0757971766209159	1.0	0.0028947192831225	0.1737088849102949		0
draw942	2.75662514204	0.249268500915	30.9676083658	1.13310524009	-2.107298783325972	1.0	0.0199819314106589	0.0295223702283798		0
draw943	4.24712347492	4.43854114234	0.0145257820308	0.0045455901568	-0.0803959093899495	1.0	0.027228317067379	0.6430012424778204		0
draw946	0.577869566801	6.45100637658	0.0601766473091	3.19768582472	-1.5364558659240934	1.0	0.0701203111780262	0.5555296105686771		0
draw949	0.0125383334052	0.320645191227	8.07954968073	0.0416941605132	-0.3463397950984546	1.0	0.0066835830373815	0.3903146367944748		0
draw950	0.0128863307714	0.0437672983483	11.3299615984	0.52731828131	-0.0960620342397338	1.0	0.0227231577349679	0.0415655920445978		0
draw951	0.0230035706765	0.553654636167	0.188044775386	0.445209039552	-0.7206231217553669	1.0	0.0060926983561204	0.27484789007888		0
draw952	4.48333511197	0.238718064502	0.479162273753	0.0130418493884	-0.0431076490698688	1.0	0.0005294670188776	0.0549017472842082		0
draw953	0.110186388572	0.0130470338802	11.6088235638	0.132731834674	-0.0373033908380485	1.0	4.906815296869808e-06	0.0025858623457161		0
draw954	5.12857300876	1.91977167193	11.8301768365	0.164145757342	-5.0787951474193	1.0	0.1543555383363345	0.3019280724958861		0
draw957	1.87053808447	0.726212369919	0.0298926584173	1.20447251183	-0.3500358477733912	1.0	0.0057445365350441	0.1864305445113954		0
draw958	8.77290910638	0.838980544753	50.299533632	0.363783721643	-2.810804447475831	1.0	0.0269976642944404	0.0807634259513729		0
draw959	0.17397863038	0.310900013428	12.1153922064	0.318203530316	-3.200259158778638	1.0	0.00489784459339	0.1802667983578562		0
draw961	0.062779387715	8.78052571751	22.6832808304	3.62731643445	-1.4320925382829612	1.0	0.0017112596350771	1.8981746139033733		0
draw964	0.0803204633277	0.0138881032959	5.07988092835	4.89761062544	-1.8562076464254025	1.0	0.0012498220341177	0.1631204194089934		0
draw966	0.0101179249251	0.297003599295	4.52087751487	0.0701165807114	-0.6884533734914715	1.0	0.0270348971914417	0.1364271471281696		0
draw969	0.358877338992	0.128549692039	0.159809666458	0.629975619851	-0.0888304888583218	1.0	0.0002570281260416	0.0515012927154714		0
draw970	2.85990823801	0.0214530677879	28.9087793243	0.237531609861	-0.0584855028799844	1.0	0.0001464507200148	0.0004596260790421		0
draw971	0.0442597304203	0.89550754134	0.0220385163357	5.32483032419	-0.1677174350911001	1.0	0.0019633865584247	0.0617756210828312		0
draw972	9.06049957549	0.036100412787	55.2100364337	0.334304283441	-0.2333854130501032	1.0	0.0009289980975533	0.0018022376431689		0
draw977	0.0152902300122	2.65809350546	0.137311155868	3.45348965755	-0.8413927412455718	1.0	0.0334433032587265	0.3005058597549359		0
draw979	0.0227692488166	0.139894692016	0.019937358523	0.537394776366	-0.9533335337034669	1.0	0.0797454671862737	0.4516539160725335		0
draw982	8.98633138824	0.0125258765228	0.0195623310205	4.52691557047	-0.2510665115836117	1.0	4.500102155872553e-05	0.0056486114181748		0
draw984	0.0214546481187	4.47590449991	95.850801394	0.0241895904949	-0.7552726067165071	0.0	0.0308707897423635	0.0308707688947226		0
draw985	0.0229192384603	0.314607317056	0.0131140110982	3.72084569083	-0.7562183090124495	1.0	0.0002994420096748	0.2619271174351738		0
draw986	1.5797662654	0.12902515307	0.124943894943	0.0158834516664	-0.0476861422896133	1.0	0.0008965935809573	0.0776886909380787		0
draw987	0.151211441766	0.133773189503	0.0739394523981	0.00725676501899	-0.0438801203940213	1.0	0.0368954417377959	0.1704997780049795		0
draw989	1.8363234172	0.212203320256	21.6124232175	0.405490337346	-0.3891625138217395	1.0	0.0335268555771667	0.231399857102418		0
draw992	7.16869025335	0.100942052232	10.1947366971	0.18977957493	-0.3809773765501483	1.0	0.0202621108873924	0.1961727094911212		0
draw994	3.55702844918	6.24807479709	0.013611070925	0.00264025619628	-0.132184735204919	1.0	0.1626391613853516	0.4914859728598537		0
draw995	0.586343261045	8.48949201043	78.466020266	0.0353971406031	-0.1901942022317716	1.0	0.0236447530304792	0.0538564347497463		0
draw996	1.29106197569	0.0403326743807	53.9043906619	7.21522272655	-0.5899009468856943	1.0	0.0017313516061603	0.0203400848188149		0
draw998	0.0253927275519	0.0125621396976	11.1332177816	0.344221711706	-0.6131540234590287	1.0	0.0200366914586119	0.0848459278334909		0
draw1001	0.440555994294	0.791390806131	0.0909202589516	6.29026434876	-1.8002947612642752	1.0	0.0001972358380939	0.3756453763922626		0
draw1004	1.14580141743	0.171327195362	0.0462215457799	9.90727941316	-0.1933759043898139	1.0	0.0100664640986729	0.1198680524140532		0
draw1005	5.47186747869	0.0198778840651	0.808818239127	0.400605163152	-0.9511808196402382	1.0	0.0046873346765151	0.1027601636900205		0
draw1006	1.70407746971	0.0408734404433	4.697224237	0.154191865666	-0.8282401327864881	1.0	0.0019629477838153	0.0090214573286591		0
draw1007	0.0655774797291	5.93612245494	0.0430731971585	0.0012887797224	-0.0410074005058366	1.0	0.0229221999202219	0.2179236988458373		0
draw1009	0.131057266035	0.110696133858	1.14160204043	0.606500719714	-1.859958643585656	1.0	0.0288808200415699	0.5738714687270372		0
draw1013	6.90313614588	0.0159168200177	2.10961825561	0.00303379679833	-0.4118892811099754	1.0	0.0584729295778977	0.2631203226460493		0
draw1016	0.0571605497617	0.010419814978	0.382523553503	1.7422416454	-0.1070885483484704	1.0	0.0018006870929867	0.0735214379689193		0
draw1017	1.56537794575	0.0608401812723	0.106337139734	0.815578329023	-0.5181646355802493	1.0	0.0038014689048995	0.0254073307623744		0
draw1020	0.524211685477	0.612418237205	3.27089864723	2.64941928748	-0.0791675988829109	1.0	0.0040837861547228	0.0710786760985058		0
draw1022	0.0145340399225	8.31604310303	0.0681654796975	2.59705630416	-2.547970510089952	1.0	0.0020245997005038	2.0284213052786093		0
draw1025	0.426945574785	0.0903668866025	0.101730039264	0.00125387676898	-1.9574976494638137	1.0	0.013156323885581	0.0220189908468019		0
draw1026	0.0187773406038	0.860298972923	11.305273289	6.33385981466	-0.7239451295509863	1.0	0.0001971921497295	0.06786501885392		0
draw1030	0.128422723601	0.0193331074618	0.843305260617	7.50274894802	-6.488366069552828	1.0	0.001217522629721	0.0679403325278243		0
draw1031	0.107311385136	0.0617721131982	0.0954450522563	0.581197150372	-1.101477870101387	1.0	0.0115515241954699	0.2117964435998613		0
draw1032	0.0131564232798	2.16967323657	0.519005645205	0.127220538501	-1.303686399001062	1.0	0.2306775946292585	0.2839470358432004		0
draw1033	0.387955034707	0.199528454569	61.8842006704	0.00275189155261	-0.9271898009611358	1.0	0.0035023912372998	0.016151978343687		0
draw1035	3.08790470576	1.30018490063	0.0936367781596	0.0654656214675	-0.2699232908449174	1.0	0.0416575979736968	0.4695111223872762		0
draw1036	0.871699118206	0.160506107519	0.0469046250034	2.68017404897	-0.0731611862561939	1.0	0.0097435971430379	0.048150425537007		0
draw1038	0.0241314647336	2.3675441639	0.0159165201883	2.45636674931	-0.9295150216635356	1.0	0.0172473830218717	0.4792328589347968		0
draw1039	0.221679040746	0.0128123535082	0.144362400479	0.00532172744379	-0.0531423857091887	1.0	0.0167196865526686	0.2177780447700378		0
draw1042	0.53211056459	0.520366952969	9.45780671121	0.00298035984643	-0.0571676981411489	1.0	0.0066216999122866	0.0075537141127098		0
draw1044	1.60162430079	0.21077077978	0.602851737975	0.39189687151	-2.2448398016225792	1.0	0.021722117849833	0.1791371004345419		0
draw1045	0.0213224486193	0.045709635127	0.0670569169056	1.76476324013	-21.59009697595384	1.0	0.0811409627002215	0.1702940576353172		0
draw1048	0.1223672548	8.9774227276	0.453801714762	0.487604130323	-0.5343961412235232	1.0	0.6246542077018966	1.417184498374902		0
draw1049	0.15895422548	0.0119654812587	1.11110391409	7.59722687016	-1.7970366495747474	1.0	0.0013827182353413	0.2029833580317914		0
draw1051	0.261480289389	0.756636454461	53.6239475181	0.0181473481513	-4.237187818816779	1.0	0.2901214589396789	0.3754550553684045		0
draw1054	0.494134902743	0.440377591673	1.62288527358	0.0644767615332	-0.0178828982537429	1.0	0.0001011610372657	0.02512270196718		0
draw1056	0.164482959051	0.0241452208579	4.0475008089	0.792016030343	-0.0488817135213572	1.0	3.574113286353629e-06	0.006329339985607		0
draw1057	0.0358176938214	0.100286620229	2.40106867654	4.72186928693	-0.7899008902561222	1.0	0.0258512340786318	0.3086852401345062		0
draw1058	0.0944347201807	0.0160046503256	0.177733765191	5.11133246941	-3.996985948191032	1.0	0.1464239285940543	0.5538573057003152		0
draw1060	3.79824982848	5.02160330852	0.0257333169404	0.328098858519	-0.4741683469748282	1.0	0.0254511417171443	0.4096566549920913		0
draw1061	0.274848771422	0.511416163384	0.259708246134	0.161452035525	-1.619787096695385	1.0	0.0023184235784587	0.2481444280198655		0
draw1062	7.50918339671	2.18015922434	0.243424008328	0.00413023580032	-0.1178053137567776	1.0	0.0514432955270636	0.0703937423525185		0
draw1063	4.45358521162	0.170132155764	97.8804227358	0.0622575874642	-0.3449504049882815	1.0	0.0001551261987878	0.0133457796893886		0
draw1064	1.76873700927	1.15728635409	0.368060511846	0.0336318041867	-0.014322192016906	1.0	0.2762005453002421	0.3040017365367959		0
draw1065	6.5259297348	5.40508767379	0.166393619641	3.2310686815	-0.174815686213787	1.0	3.431339477374566e-05	0.0700981766583546		0
draw1068	0.674312904189	0.45109471382	56.070455235	0.0376619330901	-10.448233376955711	1.0	0.0721685423256546	0.213964594214895		0
draw1069	5.96126917073	1.64452853055	0.238334906571	0.165489412061	-0.169604437986176	1.0	0.0173182757775413	0.1767422250657763		0
draw1070	1.25848340759	0.219004509507	0.135176652175	1.4371341924	-0.0359263223513246	1.0	0.0041089616436945	0.0197974251200925		0
draw1071	1.5014791694	0.921825603992	0.42943582773	1.58466364643	-0.5785844623775758	1.0	0.0423930121080546	0.4163452864067523		0
draw1072	0.0336240351923	3.07996165688	0.0527956361699	1.60533080952	-1.1920261074753218	1.0	0.0154074073566856	0.6640537804261268		0
draw1073	1.10594784702	0.480038991403	0.309006608984	4.38457286892	-1.9539467338296683	1.0	0.1651763402698525	1.43857851084801		0
draw1074	0.0791472646013	0.0901062216928	0.146073002573	5.13047312263	-0.5363153401559903	1.0	0.0006188337937089	0.0958513660060487		0
draw1075	4.50140009865	2.74663056169	0.200870257375	6.1826401441	-0.0317619160100259	1.0	0.0268694017287833	0.1390628756401798		0
draw1077	0.773823168854	1.4938076728	80.1541388491	0.0474479645589	-0.4713249599309352	1.0	0.1011031931995527	0.4534869694391684		0
draw1080	0.0210945268989	0.472910776949	0.207627480955	0.0225492902329	-1.2128520976607258	1.0	0.1255380624816939	0.2363412373611293		0
draw1081	2.08856714515	6.64480009114	0.692506899682	5.21182375276	-0.4419610755012127	1.0	0.0002530697201201	0.2727920335402943		0
draw1082	1.08675793078	0.140356020994	0.360432691326	0.0272450000076	-0.0258334574044138	1.0	0.1173624975343306	0.4742076445516585		0
draw1083	4.95775763271	0.0441929412701	25.568501179	0.0164815065201	-1.0147610055180096	1.0	0.0249219496184868	0.2918885680702262		0
draw1085	0.214909773773	0.0953876684285	0.282810079439	0.00134886520277	-0.2752771948789252	1.0	0.1725368358632063	3.0938663650963973		0
draw1086	0.0802862969771	0.328498907178	0.0177076298527	0.0252124801692	-1.0382092208124547	1.0	0.0045376930865606	0.0337826389901972		0
draw1087	0.244797758932	0.372009691949	1.8314373	0.125946605917	-0.4014605242407106	1.0	0.0004565927635622	0.0415025371805747		0
draw1088	6.48733126502	0.163706249949	0.0570841981856	4.59020356269	-2.3099850607500967	1.0	0.0003620319487803	0.1118869946859928		0
draw1089	0.191939250018	1.76950876162	3.58088901312	0.0706733913452	-1.4604258235339402	1.0	0.1516527484529463	0.2929257414796762		0
draw1091	0.072892008736	0.133486165746	2.83127796943	7.77641376571	-0.0205182568910932	1.0	0.0071588478992623	0.0336299570690864		0
draw1092	3.47694353613	2.68370289205	92.2003141061	0.00716252540787	-0.1625599108138402	1.0	0.0364513007817976	0.0665374611940829		0
draw1093	0.0599449265013	7.22934677146	8.65028371205	0.177270012121	-11.983850827884162	0.0	0.0909496718006135	0.0909414951927607		0
draw1095	0.0651661329974	0.859565631918	3.09724530473	0.0432540512619	0.2820488055577269	1.0	0.0410487447161218	0.2738404744691383	0.2496639732968884	1
draw1099	5.51985010517	0.0132479222393	9.14369554285	2.47138745113	-0.1345585674893293	1.0	0.0030322651451122	0.0180947873808837		0
draw1100	2.52420869412	4.46727704187	0.722299096504	0.0625563835876	-0.190338331927254	1.0	0.0021863175328157	0.6502497958332117		0
draw1102	0.331024705528	0.0141463323691	14.3930215075	1.88707940235	-0.517333359144727	1.0	0.0115533975143451	0.055323154926531		0
draw1103	2.47566405809	5.84270989672	0.244372063268	0.0448655823694	-0.2669178192069854	1.0	0.0579257853312713	0.460411878191047		0
draw1104	0.0153108180562	0.0136014483287	0.0118652806083	0.322700233064	-0.122851759686798	1.0	0.0089624535199642	0.0533520830286584		0
draw1106	1.69796766673	4.70007344241	0.933278860101	0.0039135984489	-0.0925397548632999	1.0	0.0201340774218964	0.068514490489649		0
draw1109	0.485654466353	0.0142049424629	0.0194839712322	2.62512854136	-0.2339625852843337	1.0	0.0005880317071193	0.0292638757640104		0
draw1110	0.0452033424895	0.426150093844	6.16857694088	0.020695399392	-1.27957587598068	1.0	0.0279118217212137	0.1219698468845412		0
draw1111	5.87941083038	8.70104741441	67.1278237093	0.00430523857342	-0.0527589812129974	1.0	0.0088415789310919	0.0095251191716207		0
draw1115	2.380526526	0.203571027096	0.0157756050121	1.97490107343	-0.2326762947453701	1.0	0.000416045982575	0.050198226166737		0
draw1116	0.880130622062	0.124688826428	1.38856616336	0.0125487439298	-0.0277736517120871	1.0	0.0015189240989239	0.0395002147780846		0
draw1117	1.30922437597	0.159285093874	15.5395800921	7.35118845132	-0.033859271261803	1.0	1.6963152431185458e-05	0.0014017770300294		0
draw1118	0.278778193187	0.320003438213	0.226423868924	4.63992235048	-0.0775804383912587	1.0	0.0018824129559334	0.0623135528943176		0
draw1120	2.12345060423	0.0105179195541	64.4765147723	0.0133669193383	-5.2858540047902975	1.0	0.064149285698678	0.1803192892037972		0
draw1121	0.290697549481	2.57728282292	4.63177317984	0.00184411099116	-0.0050035117706002	1.0	0.0008197652222788	0.091191450440096		0
draw1122	0.0692962912679	0.0198459078418	0.229844116808	3.53722467948	-0.3150172413546724	1.0	0.0001217969880796	0.0430273001116849		0
draw1123	2.49651183444	0.0213703274112	3.87200627725	0.112991833463	-0.1175767898139176	1.0	0.0001915784539623	0.0135381386549038		0
draw1125	2.51101657783	0.112556098412	0.507461604706	0.176027882011	-0.0279791260519625	1.0	0.0027543239900478	0.0284340959020075		0
draw1126	1.32281923913	2.28342178076	8.02767220328	0.565081686715	-0.0527859256888045	1.0	0.1485606789839754	0.3175253081608877		0
draw1129	0.033205151779	9.80223122818	0.0213241591576	2.26803346226	-2.869976171839591	1.0	0.0014988709195221	1.3536177805146257		0
draw1130	0.0143798349965	0.0261447249717	0.0123877141158	8.58379144197	-0.1765987834757189	1.0	0.0220294188082165	0.2196575426068438		0
draw1131	0.0971899822254	0.16121685747	1.06696574082	0.67188096529	-0.1075432930533083	1.0	0.0109432381405654	0.1117613617111002		0
draw1132	0.702822359513	0.0206653160112	1.04462257875	0.00898958777788	-0.0452772960389525	1.0	0.006485520135711	0.033245614633377		0
draw1133	1.09284698811	0.011799200532	1.65407854069	0.165133989464	-2.2790840747038867	1.0	0.0556465562895112	0.541081870617467		0
draw1134	0.0177860521219	3.16204395438	0.292911067091	2.47726530705	-0.606181971845232	1.0	0.0013499396202011	0.2222274806315077		0
draw1135	0.0516306442063	0.0944388604443	0.740880108371	0.0553931566976	-0.1224181827671494	1.0	0.0128856881262892	0.0950629433545934		0
draw1136	0.0623176795039	3.55757255891	18.4087913279	0.257640122976	-2.042747536236749	1.0	0.2202359241852501	0.9400474110597686		0
draw1138	0.071203466852	0.0395585668284	0.0199603572074	0.450171691543	-0.0765867249558596	1.0	0.0142915288626323	0.0898802282379051		0
draw1142	0.0224208442534	0.0545974509429	0.0120660380027	0.0359701709682	-0.0658741297148673	1.0	0.0060960068690474	0.0432355465424842		0
draw1144	0.435709837676	0.0557426290597	38.9539972647	2.33926347816	-0.0518350967490437	1.0	0.0079065551911565	0.0157906109179215		0
draw1147	6.2294641928	0.284638174083	93.6261050993	0.0160687210076	-51.368682373368046	1.0	0.0052533334397966	0.0133839347984787		0
draw1151	0.0957956504727	2.72202065047	0.50376072438	0.00111995135687	-0.4088946492259079	0.0	0.0052089322140563	0.0052086544485741		0
draw1157	0.0219641499403	6.71673713518	12.0178871129	3.0054670551	0.2877083237242301	1.0	0.074215160994558	1.0623134705620938	1.0591433950731388	1
draw1158	2.57206571776	0.461355735037	0.0177486182993	9.46529677154	-1.083467586963189	1.0	0.0272829833057046	0.3105083219634669		0
draw1160	0.231916590482	2.46472695109	0.0939337764775	0.0528230920745	-0.5652353212625865	1.0	0.0218303926226268	0.4885577340742965		0
draw1161	0.0203622478659	1.46140396238	2.62389487658	0.104750873322	0.440947298159455	1.0	0.1361438153870149	0.2056397261770275	0.1837204721404347	1
draw1162	0.998549305275	4.99798037483	0.0674266951411	1.0367173164	-0.4913700324293237	1.0	0.0512798567200601	1.9287480379879745		0
draw1163	0.460302659183	1.03371234677	1.11567845201	1.09744781887	-118.49482626682853	1.0	0.1982495850710951	0.7442381555186763		0
draw1164	0.06927678593	0.071076101097	0.328282468284	1.6345704361	-0.6281516258938575	1.0	0.0002195968161964	0.0410373680027317		0
draw1171	2.58907029125	1.94495578279	2.72226882431	1.3398422809	-0.2499783222257026	1.0	0.1129512336353973	0.8521617341344152		0
draw1173	2.10652161082	7.82593740333	5.11642123554	0.0885711260299	-0.0332588368802834	1.0	0.0235344694401118	0.9230450612464908		0
draw1175	0.161736907858	0.750792107949	1.15403460269	2.72298388428	-1.0587418949146303	1.0	0.0007809330208327	0.2171891634849866		0
draw1179	4.58752037298	2.72047805662	7.83945464107	2.24224061893	-1.2924072449598716	1.0	0.0485875034673568	0.0670758565278004		0
draw1182	3.26280461968	0.0350517716308	1.19074775842	0.795964420834	-4.1886522409585485	1.0	0.0182070955815455	0.0564035125744345		0
draw1183	3.84284583646	0.665040694809	19.3197160707	0.193014736059	-1.005816862005348	1.0	0.0053274004501318	0.422851451860142		0
draw1184	0.0226250287226	7.15883699857	0.0384843343529	0.0122907964501	-53.96025604168086	1.0	0.261499939395617	0.4642358971156566		0
draw1185	1.17224930624	0.177175432187	0.0309474036059	0.00950500698035	-0.7774952330947451	1.0	0.019596817645691	0.3591112784332739		0
draw1186	0.52661131266	7.91574098533	3.41638324959	2.18688042234	-2.684229602583657	1.0	0.0057142616027547	2.4648929114255207		0
draw1189	0.0268012204694	0.0265050470077	0.0643220071339	0.494341066829	-0.0558902023603607	1.0	0.0001141261961209	0.0120550434637003		0
draw1191	1.62377218581	2.87959447906	6.64202083356	0.222341258838	-0.1828997711599841	1.0	0.0013595355571947	0.3168640286626168		0
draw1192	4.04779092378	0.152899148184	0.0129288792806	2.05417122227	-0.1075239011946867	1.0	0.0026520445371733	0.0423592739464045		0
draw1197	3.73722821757	0.836577274679	0.0459284442868	0.0204633530925	-0.0046859039355978	1.0	0.0306229909668248	0.056746568467256		0
draw1198	0.0101383472381	0.194735350646	0.0273802456731	0.00302167709415	-0.4847228277971267	1.0	0.0279338771932754	0.0357881670271211		0
draw1199	0.433018957351	0.0203935753882	0.0162344528275	2.46180176573	-0.0881866655791942	1.0	0.0010839561588091	0.0627235264307984		0
draw1200	3.22434095	3.57357835149	73.8404467105	0.0382632177837	-10.446974875298576	1.0	0.2151469357324273	0.3778454767306683		0
draw1202	0.249640940804	0.489711667357	0.0541925787476	0.205036095572	-0.0816367625841768	1.0	0.0005789076446448	0.0682989754491436		0
draw1205	1.77410190381	0.0305428215437	0.290829707323	0.503765611138	-0.1300877897622011	1.0	0.0029592543876578	0.1472098555521653		0
draw1206	0.166962049708	3.54836466553	0.115684799788	0.0744171331537	-0.243939987550997	1.0	0.010160330305025	0.2909619087905097		0
draw1208	1.67264828977	0.641786564872	0.0203893787591	1.37145328204	-0.1671069582294699	1.0	0.001780231004986	0.2150527680494866		0
draw1213	0.131765015086	0.245918374255	0.0180553251684	5.79332731117	-1.9210875920081407	1.0	0.0013835813045592	0.1602932906085865		0
draw1214	2.53649744509	4.27735203107	4.00732649642	1.33384794964	-0.4493129751416909	1.0	0.1607137072685042	0.3381717194077046		0
draw1215	0.0178893817369	0.0109144959469	43.8238056305	7.36064349263	-1.4556745352061713	1.0	0.0023959416172958	0.1308256527092977		0
draw1216	0.0284378708583	1.88094485031	2.63467155972	0.189931537494	-0.4016636365756879	1.0	0.0232825797827553	0.2283573081971175		0
draw1217	1.49709807099	0.242578640996	36.2457003816	0.0116584556774	-0.07404567547924	1.0	3.653630515866324e-05	0.0019873897960025		0
draw1218	0.0783203821858	0.0921457985963	46.4801555055	3.11121279867	-2.185393220548794	1.0	0.0027009304673427	0.2161187420101569		0
draw1219	0.487556332084	5.4183279311	2.95707558828	0.385988492925	-0.0550887763903128	1.0	0.0107963526357468	0.3232501316564124		0
