tr_max	tr_at_low_j	det_at_low_j	j_lo	j_hi	j_crit	n_points	n_cross	u_at_trmax	a_at_trmax	det_at_trmax	j_at_trmax	G_absmax	j_at_first_cross	det_at_first_cross	at_u_edge	at_a_edge	fold_is_j_max	lowj_at_floor	lowj_at_ceiling	frac_of_path	n_proj_fail	path_count	name	traced
-0.9962695615820014	-1.2602292441867498	0.03625930181210094	0.0006985485144016116	0.06536311823356711	0.0653696661513832	221	0	0.07304147916967947	0.13146898948230878	0.0006132355035674369	0.06536311823356711	1.3010426069826053e-18			0	1	1	1	0	0.8911290322580645	0	1	draw164	True
-1.6592141409124777	-1.6679913767638146	0.014164365222346736	0.0016410161526024159	0.03058340368532872	0.03486372341796906	183	0	0.00208805019281664	6.488473093271415e-05	0.0007276388468668889	0.0034653749938365003	1.3877787807814457e-17			0	1	1	1	0	1.0	0	1	draw166	True
-1.5576149233118497	-2.8176034966782693	1.3681925227474572	0.006337219605737051	0.6111915337168352	0.6111918684610492	197	0	1.2686217454511595	0.21440263140662527	0.0007293075553501245	0.6111915337168352	2.1684043449710089e-16			0	1	1	1	0	0.8995433789954338	0	1	draw168	True
-2.5161019523876456	-2.5161019523876456	0.38720358307111996	0.003519833291455917	1.7882119335867088	1.788215410639386	221	0	0.0014987064272428882	9.99879236688117e-07	0.38720358307111996	0.003519833291455917	2.47198095326695e-17			0	1	1	1	0	0.91701244813278	0	1	draw170	True
-0.6372870011113245	-1.494976437659201	0.0001596759533027372	0.08255818563793074	0.17637946158861134	0.08255610317173966	90	0	0.29771492253113685	1.4424734411501949e-05	0.03482578609977661	0.17637946158861134	6.245004513516506e-17			0	1	0	0	0	0.6766917293233082	0	1	draw175	True
-1.8413734777767652	-3.0974877364743363	0.8877049693067797	0.035285884699597696	0.8042382925777414	0.8042716549902329	182	0	0.36619763922980386	0.1204807979377849	0.0052759377619370695	0.8042382925777414	1.2793585635328952e-17			0	1	1	1	0	0.8625592417061612	0	1	draw178	True
-2.19523663988462	-2.19523663988462	0.3940530978788443	0.0021947613458148324	0.2824731522888803	0.2824922371063376	202	0	0.011111128222856353	9.983746584067476e-07	0.3940530978788443	0.0021947613458148324	3.139849491518021e-16			0	1	1	1	0	0.8859649122807017	0	1	draw179	True
-0.14111216427866158	-0.7260764149023328	0.009816079375887177	0.0006873117561592703	0.20641229904796157	0.2064807162222351	226	0	0.6816816712407321	0.3326509056375514	4.756030147398824e-05	0.20641229904796157	1.0842021724855044e-18			0	1	1	1	0	0.904	0	1	draw180	True
-0.08511715569288916	-0.3481686234014603	0.014479497096853294	0.16040190881246677	0.29197750638370484	0.2919798167865341	135	0	1.1348954970937268	0.013765647193430928	1.3925233874703222e-05	0.29197750638370484	5.692061405548898e-19			0	1	1	1	0	0.8490566037735849	0	1	draw182	True
-1.7953511516841856	-2.42202936445298	0.35657347603373063	0.006461665940342288	0.36556025399303443	0.3655607815005591	190	0	4.771232067190754	0.26959520962452876	0.0002893599552407308	0.36556025399303443	2.3884973859855663e-16			0	1	1	1	0	0.892018779342723	0	1	draw183	True
