u	a	uf	af	G_af	G_u	p_uf	p_af	p_cf	p_df	duf_du	daf_du	dcf_du	ddf_du	chain_sum	name	population
0.034199523489383335	0.0074705901033227115	0.008008496536592694	0.00025167635018720816	-0.00032295666866781036	0.00024987895920759094	0.0002418056906735091	-8.28973063515701e-08	8.143802453871351e-06	1.2363378340867744e-08	0.24051863398430864	0.0002566824419310485	-0.6366166832661151	-0.018771689266617524	0.0002498789591993697	draw110	kinetic_box
0.08470704710721487	0.14201342021196853	0.0489815759292051	0.007918706911499093	-0.11494847859880855	0.046554855964724834	0.04579296974021466	-0.00046271364289589116	2.9953645050652093e-06	0.0012216045014288891	0.5891737819894817	0.004025400323138224	-0.006829702567213698	-0.3917529525220264	0.04655485596325272	draw111	kinetic_box
1.0630206541609408	0.0036566533035037006	0.24831615918893732	0.0015467116182483667	-2.0922246330046104	0.025070279112018447	0.022650763987524376	-0.004488350411898973	0.006896042510986931	1.182302530336624e-05	0.6421120685906774	0.0021452526373582194	-0.2730983556613037	-0.06097995235234254	0.0250702791119157	draw112	kinetic_box
0.07973259468530239	5.007862030093038	0.03983234826802624	4.449241894510974	0.22027598199271503	23.765479402279595	22.6011260514711	0.05162121306268256	1.8451619904150676e-05	1.1127136867630965	0.5120108034557195	0.23434789665080136	-3.9553076750947244e-05	-0.25355199777752413	23.76547940291678	draw113	kinetic_box
0.00014846051426455504	2.560274720976099	8.50379334253964e-05	2.1644547633246645	0.0011081271096858066	34.2716473441903	34.26975581392808	0.00011013373441243755	0.0007995164610918333	0.0009818797590255268	0.5728200182526659	0.09938727556594511	-0.06137235496411838	-0.061010828907088296	34.271647343882606	draw114	kinetic_box
0.023219116505384444	1.2167125802531073e-11	0.0005579075441520014	4.0039956609750687e-13	3.172056649743127e-07	3.364022668604178e-11	3.363159943082984e-11	1.332415633862513e-19	6.519825787215088e-15	2.1072964881188586e-15	0.02460785147290831	4.2004786830349074e-13	-0.9353808979424768	-0.023696077370988916	3.3640226686346736e-11	draw115	kinetic_box
0.49548837554058905	0.08460615987699052	0.33729637851204314	0.04419621157350212	-0.04033571186928454	0.04848203243563366	0.04516736720241827	-0.0001856349135137592	0.000995288333431432	0.0025050118137200086	0.7208589447833001	0.004602247113311004	-0.01722695178069729	-0.25695635031380065	0.04848203243605595	draw118	kinetic_box
0.22190430392729138	0.8853153762063899	0.08583128994482264	0.5565119820385117	-0.008627341830236144	0.12789899523694737	0.12177269881822052	-0.002226592501390154	0.006888197614764485	0.0014646913024474973	0.4579430871372485	0.2580855778296209	-0.027440073826595655	-0.05680859442627089	0.12789899523404236	draw119	kinetic_box
0.05381383170388501	0.1467991944965087	0.008204332903913703	0.03914648189312385	0.32398629153939845	0.7763671507306106	0.5560423979236117	0.05884440897421305	3.7637336302029856e-05	0.16144270645260664	0.19690897310543024	0.18162623083408225	-0.06371150820319983	-0.47146483349900636	0.7763671506867333	draw120	kinetic_box
0.3768223914543854	0.08207026167488589	0.20335197601533275	0.07328570634203595	1.5915660416990822	0.7112058638476958	0.6675231452700394	0.004992590768375734	0.017926936907686375	0.02076319088912051	0.7902518381854918	0.0031369045566251685	-0.0994702288380102	-0.10158856599242863	0.711205863835222	draw122	kinetic_box
