name	group	crossing_index	u	a	tr_at_cross	direction	dtr_dj	j_crit	l1	sign_stable	omega	det_J	j_eq	magnitude_spread
draw1394	window	0	3.3851910387427426	0.16250558525159453	-3.5792202535134265e-13	1.0	7.1629203327442115	0.3391186302837249	-0.30445221388541976	True	0.1766655370649	0.03121071198642954	0.21902911553941545	1.008199013826821
draw1394	window	1	1.702873545800623	1.5037047613640897	7.718825578706401e-14	-1.0	-17.24150652439765	0.3391186302837249	-0.08274246635573533	True	0.03588828628053944	0.0012879690921539524	0.3389266520619349	1.000007042565195
draw1418	terminal	0	1.3787283903556575	0.04429381979264085	-9.279382817695137e-14	1.0	64.99137035665083	0.05146953304206825	0.8040695540372722	True	0.008619541720224094	7.429649946668376e-05	0.051444897644177895	1.0126842470997652
draw1432	terminal	0	0.9479705104826024	0.17819853445987102	-7.471800955727304e-14	1.0	9.481633721878458	0.13617311155806938	0.051215536270871234	True	0.05734887942818801	0.003288893971668841	0.13527340978569666	1.0004870953210596
draw1438	terminal	0	1.6461710087958827	0.0927434805169713	-8.243850047051637e-12	1.0	16.822049401533885	0.967159424853468	0.5214552951142339	True	1.4922247000377842	2.226734555402854	0.8223507574476819	1.0003722580376209
draw1453	window	0	0.681859957374927	0.030070721570739423	2.5521251778570786e-14	1.0	5.981119956460216	0.12721057969110572	-0.8673129866826019	True	0.12075737614965097	0.014582343894548298	0.049407952968297406	1.0011761106654522
draw1453	window	1	0.6030249262398965	0.1206149693479405	-1.865174681370263e-14	-1.0	-3.4698635713771564	0.12721057969110572	-0.16906352844189337	True	0.16128633002022905	0.026013280251394242	0.06573613881577278	1.001907055219912
draw1505	window	0	0.5523614719584001	0.09898476886794355	-7.537026558424031e-14	1.0	18.822375931320135	0.01372304506682342	-0.40588696092567816	True	0.0642067031129245	0.004122500724631229	0.011901516048973666	1.000296491466056
draw1505	window	1	0.4376008753424031	0.2127241247233036	-6.655787032627813e-14	-1.0	-112.50768677010825	0.01372304506682342	-0.6806334623978277	True	0.020329780247405494	0.0004132999649077989	0.013695217586173744	1.0000311173225918
draw1532	window	0	1.928578717824934	0.12938581408680325	-8.56259507742152e-14	1.0	8.984771287519537	0.06492587971503347	-0.23912876771274827	True	0.07577100493729326	0.005741245189207317	0.0475990813837936	1.007295429571432
draw1532	window	1	1.38353904598815	0.6365274958666934	-6.723788192886104e-14	-1.0	-11.626246384822837	0.06492587971503347	-0.019952748398941022	True	0.029802594075301163	0.0008881946136171761	0.0638311762519883	1.0001135353087203
draw1552	window	0	1.1354154508504477	0.010280180007026032	4.786521179411807e-11	1.0	2029.371441387208	0.33425675570301183	-6043.801070109103	True	0.2974182088205187	0.08845759093800573	0.09166600358912917	1.0895680922860176
draw1552	window	1	0.7075831109579364	0.21169955977305688	-8.126832540256146e-14	-1.0	-17.15262659661168	0.33425675570301183	1.248706593454993	True	0.9336444546176136	0.8716919676382218	0.2215826488475463	1.0012397108314062
