tr_max	tr_at_low_j	det_at_low_j	j_lo	j_hi	j_crit	n_points	n_cross	u_at_trmax	a_at_trmax	det_at_trmax	j_at_trmax	G_absmax	j_at_first_cross	det_at_first_cross	at_u_edge	at_a_edge	fold_is_j_max	lowj_at_edge	frac_of_path	n_proj_fail	path_count	name	traced
-0.32582587680928454	-0.7358862071948148	0.1091849277974785	0.0012552543820493365	0.17625990456351417	0.17626936574763302	212	0	0.47324810211583523	0.24359642695812017	0.0005495855306977773	0.17625990456351417	2.0816681711721685e-17			0	1	1	1	0.8514056224899599	0	1	nu=0.0355,chi=0.567	True
-0.3223851339223405	-0.7114346060344848	0.10045288101513677	0.0012156764667058328	0.16860976426312402	0.16861287319528054	211	0	0.4668380455788864	0.22893125074357215	0.0003051115338396832	0.16860976426312402	3.469446951953614e-17			0	1	1	1	0.8577235772357723	0	1	nu=0.0355,chi=0.633	True
-0.31896657298508	-0.6880111500364994	0.09236842461865215	0.0011767622080788435	0.16116246948406665	0.16116272569137566	211	0	0.4596116953726848	0.21469954145330666	9.159262578459115e-05	0.16116246948406665	1.5612511283791264e-17			0	1	1	1	0.8647540983606558	0	1	nu=0.0355,chi=0.7	True
-0.32040402431087767	-0.6655526228118875	0.08487466419816207	0.001138452514192821	0.15379407142766638	0.15391941925789182	210	0	0.4488410747805238	0.18307537226711007	0.0018173492831500013	0.15379407142766638	1.734723475976807e-17			0	1	1	1	0.8641975308641975	0	1	nu=0.0355,chi=0.767	True
-0.3169359927627577	-0.6440008870282872	0.07792062055806918	0.0011006893904218153	0.1467817292022372	0.14687938253832478	210	0	0.43948238399970796	0.17158506312278704	0.0015514680871716478	0.1467817292022372	1.0408340855860843e-17			0	1	1	1	0.860655737704918	0	1	nu=0.0355,chi=0.833	True
-0.31331558973636153	-0.6233023851021422	0.07146051780986697	0.0010634162354350434	0.13996426913350773	0.14003547281927395	210	0	0.42952143250411634	0.16111040945730973	0.0012788294424962232	0.13996426913350773	8.239936510889834e-18			0	1	1	1	0.8641975308641975	0	1	nu=0.0355,chi=0.9	True
-0.3514127553938984	-0.9427274162644527	0.1950373992544525	0.0015538642059896065	0.23461747776516	0.2347559369959455	211	0	0.49952790386118023	0.34519922441907575	0.0027779607336314445	0.23461747776516	3.469446951953614e-17			0	1	1	1	0.8210116731517509	0	1	nu=0.04872,chi=0.1	True
-0.34760439874897053	-0.9088020779104194	0.17950437015581094	0.0015070263346581118	0.22578564028816242	0.22589741812581568	211	0	0.4969024495821161	0.3323652497944027	0.0023918471135490225	0.22578564028816242	3.469446951953614e-17			0	1	1	1	0.82421875	0	1	nu=0.04872,chi=0.167	True
-0.3438467084001835	-0.8764946127407227	0.16524739560959478	0.0014613603184244462	0.2170646209139391	0.21715200641239818	211	0	0.49396118593242744	0.3188123660109581	0.0020266958994549222	0.2170646209139391	2.0816681711721685e-17			0	1	1	1	0.8274509803921568	0	1	nu=0.04872,chi=0.233	True
-0.3401680647557502	-0.8456924311414526	0.15214094317558652	0.001416785330723028	0.20846871711118323	0.2085353995030099	211	0	0.4906398234998668	0.30447748228157795	0.0016980212563763898	0.20846871711118323	2.7755575615628914e-17			0	1	1	1	0.8307086614173228	0	1	nu=0.04872,chi=0.3	True
-0.33652475514455393	-0.8162934697871568	0.1400742128456245	0.0013730158145493284	0.20001726116950425	0.20006385567559964	212	0	0.48679780695600455	0.28994037754348256	0.001361541700289888	0.20001726116950425	2.0816681711721685e-17			0	1	1	1	0.8346456692913385	0	1	nu=0.04872,chi=0.367	True
-0.33298858624583977	-0.7882041906982487	0.12894889619569677	0.001330102574147819	0.1917214736612113	0.19175293242018882	212	0	0.4824014406635578	0.2747805522724951	0.0010755305111413054	0.1917214736612113	1.3877787807814457e-17			0	1	1	1	0.8412698412698413	0	1	nu=0.04872,chi=0.433	True
-0.3294854628468997	-0.7613392367061919	0.11867771177611929	0.001288053549140024	0.18359882117571438	0.1836172061234477	212	0	0.47732124900871786	0.25970423858380914	0.0007910185980041235	0.18359882117571438	1.3877787807814457e-17			0	1	1	1	0.8446215139442231	0	1	nu=0.04872,chi=0.5	True
-0.3260704412974841	-0.7356206025659704	0.10918298311413059	0.0012468066689444914	0.17565910475419005	0.17566868340652478	212	0	0.4715031525037518	0.2444766474487552	0.000551662886290164	0.17565910475419005	1.214306433183765e-17			0	1	1	1	0.8514056224899599	0	1	nu=0.04872,chi=0.567	True
-0.32266938546116813	-0.710976767460318	0.10039538867077356	0.0012063020017525415	0.16791283863922665	0.1679163594516927	211	0	0.4648806735897064	0.2296470521239929	0.0003254570485177421	0.16791283863922665	1.3877787807814457e-17			0	1	1	1	0.8577235772357723	0	1	nu=0.04872,chi=0.633	True
-0.3192430674995682	-0.6873420390056941	0.09225292307463183	0.0011664796867445638	0.1603649638458144	0.16036532112357416	211	0	0.457439414169049	0.21545496412693088	0.00010735468738679206	0.1603649638458144	1.0408340855860843e-17			0	1	1	1	0.8612244897959184	0	1	nu=0.04872,chi=0.7	True
-0.32061177643916716	-0.6646559710376494	0.08470000359790072	0.001127281178000022	0.15288990078033643	0.15301646126143498	210	0	0.4465000022359264	0.18377248465440937	0.0018224058860448237	0.15288990078033643	6.938893903907228e-18			0	1	1	1	0.8641975308641975	0	1	nu=0.04872,chi=0.767	True
-0.3170716333231001	-0.6428628515656489	0.07768670075538463	0.0010886490479659464	0.1457710993183914	0.1458668037347793	210	0	0.43695125026929826	0.17243180427820015	0.0015313276630103635	0.1457710993183914	1.3010426069826053e-17			0	1	1	1	0.8677685950413223	0	1	nu=0.04872,chi=0.833	True
-0.3134870144636199	-0.6219112484350363	0.07116807312979648	0.001050527609569427	0.13883857694995855	0.1389096026475305	210	0	0.4267029386746916	0.16173419050116594	0.0012732910517266106	0.13883857694995855	8.239936510889834e-18			0	1	1	1	0.8641975308641975	0	1	nu=0.04872,chi=0.9	True
-0.35151399867982874	-0.9430110446770874	0.19519660859515722	0.001551938276914713	0.23450684342751527	0.2346450723603677	211	0	0.4991174183581593	0.34544211662728885	0.002776026226730233	0.23450684342751527	2.7755575615628914e-17			0	1	1	1	0.8210116731517509	0	1	nu=0.06687,chi=0.1	True
-0.3477856677585759	-0.9091684294122574	0.17971267034735508	0.0015038140932106213	0.22559228853732324	0.22570624320427618	211	0	0.4962517041891573	0.3325199976797633	0.0024162896751499297	0.22559228853732324	2.0816681711721685e-17			0	1	1	1	0.82421875	0	1	nu=0.06687,chi=0.167	True
-0.34406585987393923	-0.8768715794727125	0.16547020184762584	0.0014568630980194973	0.21678687534191435	0.21687491490222174	211	0	0.49300494254372856	0.31929001349444985	0.0020348605995557803	0.21678687534191435	3.469446951953614e-17			0	1	1	1	0.8274509803921568	0	1	nu=0.06687,chi=0.233	True
-0.34040527892100314	-0.846017753312789	0.15235131889004977	0.0014107777599731072	0.20810038052167007	0.20816608431380956	212	0	0.4893760488413142	0.3053347796636425	0.0016850511789454174	0.20810038052167007	1.3877787807814457e-17			0	1	1	1	0.8313725490196079	0	1	nu=0.06687,chi=0.3	True
-0.33683587334044085	-0.8165125463707981	0.14025119105545084	0.0013656222615671394	0.19954727339227118	0.19959530892878596	212	0	0.485287557949084	0.29060467232920484	0.0013830104337377827	0.19954727339227118	2.0816681711721685e-17			0	1	1	1	0.8346456692913385	0	1	nu=0.06687,chi=0.367	True
-0.3333167468135758	-0.7882696693288433	0.12907656947476742	0.0013214135431226526	0.191145630826827	0.19117800608002608	212	0	0.48060316387198543	0.27564313629799736	0.0010910800753353017	0.191145630826827	2.0816681711721685e-17			0	1	1	1	0.8412698412698413	0	1	nu=0.06687,chi=0.433	True
-0.32985324241597747	-0.7612101468916743	0.11874431813193996	0.0012780907098247068	0.1829085924984313	0.1829283316813132	212	0	0.4752471885902612	0.2605348817422257	0.0008201517676359293	0.1829085924984313	2.42861286636753e-17			0	1	1	1	0.8446215139442231	0	1	nu=0.06687,chi=0.5	True
-0.32642932436522404	-0.7352614533679938	0.10918011340991614	0.0012355940869464889	0.17484816754200944	0.17485838227314873	212	0	0.4691441612754427	0.24550030068166698	0.0005693702541657009	0.17484816754200944	1.214306433183765e-17			0	1	1	1	0.848	0	1	nu=0.06687,chi=0.567	True
-0.32301716418377363	-0.7103568698114886	0.1003173647626984	0.0011938644488273201	0.16697352160857795	0.16697729107172943	211	0	0.46224074784512936	0.23078506203098795	0.00033522753626110514	0.16697352160857795	1.734723475976807e-17			0	1	1	1	0.8577235772357723	0	1	nu=0.06687,chi=0.633	True
-0.31960061607048396	-0.6864349153844153	0.09209628480765662	0.0011528431583603988	0.15929005952092343	0.15929054119231953	211	0	0.45450813364932796	0.21653513405490052	0.00012165156610869732	0.15929005952092343	1.0408340855860843e-17			0	1	1	1	0.8612244897959184	0	1	nu=0.06687,chi=0.7	True
